,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_duality_gap,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
68,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,1,0.001858499992522411,1.5928311262559318,0.5851901582263079,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
69,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,2,0.0018738749931799248,1.4836757067211837,0.4639541969494221,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
70,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,3,0.002270832992508076,1.4238416943527725,0.3902201897361066,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
71,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,4,0.0020949159952579066,1.3844726101718463,0.3387256895531492,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
72,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,6,0.0022506660025101155,1.3450394877148664,0.2691202084630344,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
73,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,9,0.002537082997150719,1.3169548029871774,0.1937215731447277,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
74,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,13,0.003240165999159217,1.302426224140538,0.12839889370657342,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
75,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,19,0.003470708994427696,1.293532893690906,0.07032749982566178,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
76,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,28,0.004332540993345901,1.2887199865762529,0.02861314752347144,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
77,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,42,0.006015832987031899,1.287386986660282,0.014489432899276622,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
78,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,63,0.007774416997563094,1.2869120260918911,0.007576542873241943,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
79,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,94,0.010416417004307732,1.2866921962006288,0.003950775691233366,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
80,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,141,0.014560957992216572,1.2865631415655647,0.0024777303167364817,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
81,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,211,0.020786209002835676,1.2864733046004133,0.001496199133615983,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
82,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,316,0.029555125001934357,1.2864504060326365,0.00020492408285588404,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
83,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,474,0.04261462501017377,1.2864500643400543,8.956307908647432e-06,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
84,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,711,0.0636492920020828,1.2864500636787626,8.251528416103326e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
85,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,1066,0.09364154200011399,1.2864500636787066,7.37205851919498e-11,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
86,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,1599,0.11337333300616592,1.2864500636787064,8.717471189356729e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
87,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=False],breheny[dataset=Rhee2006],0,2398,0.13567854098801035,1.2864500636787062,8.72635297355373e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
88,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,0,0.0010828340018633753,3.763112848392327,3.235410700204877,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
89,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,1,0.001795083997421898,1.592831126255932,0.5851901582263082,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
90,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,2,0.001872332999482751,1.4849805649421208,0.4741515128048772,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
91,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,3,0.0022107919940026477,1.4126587303239169,0.38598272172801695,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
92,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,4,0.002100290992530063,1.3629054059439285,0.3140077500513805,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
93,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,6,0.0022347500053001568,1.3158635561625887,0.19205851180715428,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
94,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,9,0.0028196669882163405,1.2933941027089702,0.06470192074737269,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
95,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,13,0.0030988329963292927,1.2874931873897066,0.012015627159457365,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
96,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,19,0.0036392909969436005,1.2870468945292692,0.005833318564576029,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
97,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,28,0.0047469999990426,1.2865563800900222,0.0024670139468954133,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
98,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,42,0.006225499993888661,1.2864668079390569,0.00019675179657507869,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
99,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,63,0.008212540997192264,1.2864537611050006,0.00029316076309759964,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
100,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,94,0.010931958997389302,1.286450121672411,3.060003870225536e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
101,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,141,0.01550670899450779,1.286450088775689,2.346300030886539e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
102,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,211,0.021456624992424622,1.2864500687098672,2.4805094560154117e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
103,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,316,0.03157924998959061,1.2864500636812994,6.223890227641249e-07,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
104,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,474,0.04545499999949243,1.2864500636787475,6.464633850455925e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
105,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,711,0.06488933399668895,1.2864500636787168,3.481791965853631e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
106,"SLOPE[fit_intercept=True,q=0.2,reg=0.25]",pgd[fista=True],breheny[dataset=Rhee2006],0,1066,0.0979332919960143,1.2864500636787073,6.100135951925267e-10,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
107,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,0,0.002591542011941783,3.763112848392327,3.235410700204877,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
108,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,1,0.005258042001514696,8.619964756805713,99.60642631573023,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
109,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,2,0.011505542002851143,5.864421398554186,21.921942890872632,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
110,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,3,0.009224249995895661,4.305606861154892,9.91328309022705,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
111,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,4,0.007962916992255487,3.2174407407382346,4.91409130110708,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
112,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,6,0.007980541995493695,2.4121476204259933,2.0457119405612683,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
113,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,9,0.008681624996825121,1.998440514440608,1.0799436164024991,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
114,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,13,0.01067483400402125,1.7871879946572302,0.7008304165193557,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
115,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,19,0.010945250003715046,1.6536105900700067,0.4955865752865112,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
116,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,28,0.013369958003750071,1.5084230154383433,0.2597840764451882,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
117,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,42,0.01663395800278522,1.3942511997304257,0.1124143835896072,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
118,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,63,0.022383124989573844,1.3277218943291444,0.03788529453217038,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
119,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,94,0.029560625000158325,1.3012904263888858,0.01048008518963961,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
120,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,141,0.04123816700302996,1.2928238978978066,0.0019305576882924225,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
121,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,211,0.057784250006079674,1.2910745301100786,0.00017837340768700471,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
122,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,316,0.12630537498625927,1.2909017737654376,5.604310504558896e-06,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
123,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,474,0.2721422909962712,1.2908962017789156,3.275420001891405e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
124,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,711,0.2538233749946812,1.2908961690374934,1.5125456442888208e-11,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
125,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,1066,0.31879745800688397,1.290896169023194,8.271161533457416e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
126,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,1599,0.26842483300424647,1.290896169023194,8.271161533457416e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
127,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,2878,0.26457841700175777,1.290896169023194,8.271161533457416e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
128,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,6216,0.29013562500767875,1.290896169023194,8.271161533457416e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
129,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",admm,breheny[dataset=Rhee2006],0,16111,0.2111469590017805,1.290896169023194,8.271161533457416e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
130,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,0,0.0011431659950176254,3.763112848392327,3.235410700204877,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
131,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,1,0.0017939999961527064,1.6011368097676033,0.5937999799891147,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
132,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,2,0.001895792011055164,1.4897399625789514,0.47070241348803066,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
133,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,3,0.0020802920043934137,1.4293510567365835,0.39666261392735147,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
134,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,4,0.002016375001403503,1.3890694621530018,0.3446505702016478,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
135,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,6,0.0022854169947095215,1.3497276833744332,0.27393820444982575,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
136,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,9,0.0027059579879278317,1.3221160047296276,0.19815613874675964,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
137,"SLOPE[fit_intercept=True,q=0.1,reg=0.25]",anderson,breheny[dataset=Rhee2006],0,13,0.0037955000007059425,1.3076321800364874,0.13192911455342737,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
